id	link	date	text	category	sentiment
1459295197410500000	https://twitter.com/twitter/statuses/1459295197410508814	Fri Nov 12 23:01:02 +0000 2021	@bamesbmw @SamIAm2021MD Why is it not working for some people that are fully vaxxed without the vaccine waning. How is it getting though into the cells?	efficacy	negative
1459295135100010000	https://twitter.com/twitter/statuses/1459295135100018697	Fri Nov 12 23:00:47 +0000 2021	@taylorlaj @RebelNewsOnline Do you think one power structure is behind all the vaccine mandates?  I see it as many power structures and many citizens and many health professionals agreeing on an approach.  But hopefully ending as soon as possible as I dislike rules and mandates.	mandates	negative
1459294804014160000	https://twitter.com/twitter/statuses/1459294804014161921	Fri Nov 12 22:59:28 +0000 2021	@CTVAnchor @CTVAtlantic I once served as an active member of the Canadian Military. I was willing to protect this country against all evils no matter the cost. As a veteran, I am willing to carry on those duties and do the same. I got my covid-19 vaccines and got the records to prove it, months ago. 1/2	efficacy	positive
1459294794816140000	https://twitter.com/twitter/statuses/1459294794816143360	Fri Nov 12 22:59:26 +0000 2021	Shorter shorter Press conference: \n1. we have to be careful on vaccine rollout.\n2. vaccines won’t help.\n3. but we can’t tread on anti vaxers feels either\n4. its not that bad. it only looks bad.\n5. we’re going to ignore most of the OMT again.\n6. Let er rip.	unvax	negative
1459294572106890000	https://twitter.com/twitter/statuses/1459294572106891266	Fri Nov 12 22:58:33 +0000 2021	@Leafsgirlfan30 @birgitomo @fordnation @Sflecce Do you think they're going to get rid of covid? (Impossible)\nThey will get better at selling you things that will make you feel a little safer. (How much for a box of masks now?)	efficacy	negative
1459294491479710000	https://twitter.com/twitter/statuses/1459294491479711744	Fri Nov 12 22:58:13 +0000 2021	REMINDER: Vaccinated people also spread COVID. Therefore there’s no possible reason for a vaccine mandate at work. Even if you think the vaccine is effective, it protects no one but the person who took it.\n\nThe most basic truths get lost so easily these days.	efficacy	negative
1459294289612120000	https://twitter.com/twitter/statuses/1459294289612128258	Fri Nov 12 22:57:25 +0000 2021	China says they only had 26 new Covid cases today…in a country of 1.4 billion people…using some shitty Chinese vaccine to inoculate themselves. World class liars; that’s what they are	efficacy	negative
1459294266447080000	https://twitter.com/twitter/statuses/1459294266447085569	Fri Nov 12 22:57:20 +0000 2021	@ctvottawa i see kids walking alone on the sidewalk with masks on, actually i see adults do the same... is covid just floating in the air all the time?	unvax	negative
1459293553692220000	https://twitter.com/twitter/statuses/1459293553692221440	Fri Nov 12 22:54:30 +0000 2021	@ctvwinnipeg Not again when is this nightmare going to end, they should start putting the third vaccine to everyone	mandates	positive
1459293461874670000	https://twitter.com/twitter/statuses/1459293461874675714	Fri Nov 12 22:54:08 +0000 2021	I was in parliament today. \nHouse security discreetly asked to confirm my vaccination status.\nI thanked them.\nEveryone has a right to a safe workspace.\nI look forward to every MP showing up on Nov 22 ready for work - ready to keep colleagues safe.\nOtherwise stay home.	mandates	positive
1459293413103300000	https://twitter.com/twitter/statuses/1459293413103308815	Fri Nov 12 22:53:56 +0000 2021	Biden’s vaccine mandate is just the first step. Next, they’re going to FORCE you to get a vaccine to travel, go to school, have a medical procedure, and go to the grocery store. This is all about CONTROL - zero science!	mandates	negative
1459293028078600000	https://twitter.com/twitter/statuses/1459293028078608387	Fri Nov 12 22:52:24 +0000 2021	Can't emphasize enough that all these recent ableist articles are propaganda to control the narrative during a mass disabling event. It's in the state's best interest to downplay the severity of long covid &amp; reinforce the idea that health can be controlled through "good choices"	mandates	negative
1459292902409090000	https://twitter.com/twitter/statuses/1459292902409097218	Fri Nov 12 22:51:54 +0000 2021	If you experience heart inflammation, heart attacks, strokes, Bell’s Palsy, blood clots, fucked up periods, the inability to move limbs, seizures or death... don’t worry, it just means the vaccine is working.	side_effect	negative
1459292743893600000	https://twitter.com/twitter/statuses/1459292743893602304	Fri Nov 12 22:51:17 +0000 2021	@trendless @Gill25T @politicalham i don't read the article as arguing against boosters. \n\narticle just clarifies that the vaccine protection against severe disease is so far relatively stable.   yes, against infection, some decline. \n\nBut, still offers protection against ending up needing hospital level care	efficacy	positive
1459292691150380000	https://twitter.com/twitter/statuses/1459292691150381057	Fri Nov 12 22:51:04 +0000 2021	Purpose of vaccine passports isn’t to stop transmission of the virus b/c ppl who are vaccinated can still become infected &amp; transmit the virus. Purpose of vaccine passports isn’t to identify ppl who are immune b/c existence of natural immunity being denied. This is about control.	mandates	negative
1459292434593050000	https://twitter.com/twitter/statuses/1459292434593050627	Fri Nov 12 22:50:03 +0000 2021	@FPVaughanIII Considering his hatred of those who don’t want to take the vaccines b/c of legit concerns…and their legal right to SAY NO…I wonder how .@genesimmons feels about this one?  GS does, after all, not spare his comments about vax-hesitant ppl who die from Covid.	unvax	negative
1459292402242530000	https://twitter.com/twitter/statuses/1459292402242535425	Fri Nov 12 22:49:55 +0000 2021	@DJennings2012 @ColinDMello @SeanDavidson_ Because when you're living in a world of proven percentages and risk levels, having a proof of vaccine passport requirement keeps things at a manageable place. A place where less people are dying and our entire healthcare system can keep up.	mandates	positive
1459292020426470000	https://twitter.com/twitter/statuses/1459292020426477572	Fri Nov 12 22:48:24 +0000 2021	@680CJOB I’ll gladly pay before getting an untested vaccine.	efficacy	negative
1459291998779750000	https://twitter.com/twitter/statuses/1459291998779756553	Fri Nov 12 22:48:19 +0000 2021	@ColinDMello @SeanDavidson_ I know of 2 restos that aren't and won't say where and who they need to work...should they yes..but you know what vaccinated people are getting covid more and more so dont know why we are doing this	mandates	negative
1459291978953330000	https://twitter.com/twitter/statuses/1459291978953338880	Fri Nov 12 22:48:14 +0000 2021	@louern @birgitomo Fake news. Those numbers are impossible. Pfizer proved the vaccine is over 90% effective. Stop lying to people.	efficacy	positive
1459291911710290000	https://twitter.com/twitter/statuses/1459291911710294017	Fri Nov 12 22:47:58 +0000 2021	So my child might have asthma 🤦🏻‍♀️ emotional rollercoaster never ends 🎢 I know many of you are in this boat too. How do you deal right now w covid? He’s &lt;5 and in daycare bc of my condition.	children	neutral
1459291866835210000	https://twitter.com/twitter/statuses/1459291866835214343	Fri Nov 12 22:47:48 +0000 2021	#cdnpoli Alberta covid cases levelling out.\n\n7 deaths over two days.\n\n470 cases on Nov. 10.\n371 on Nov. 11.\n\n5,745 active cases.\n\n554 in hospital.\n110 ICU.	information	neutral
1459291862926300000	https://twitter.com/twitter/statuses/1459291862926307337	Fri Nov 12 22:47:47 +0000 2021	“…shows they are effective and can help keep some people out of the hospital. They are generally recommended for early treatment in high-risk unvaccinated individuals or people who may not mount a sufficient immune response to COVID-19 vaccination, such as transplant recipients”	efficacy	positive
1459291800217290000	https://twitter.com/twitter/statuses/1459291800217296902	Fri Nov 12 22:47:32 +0000 2021	This "I got the vax and then got covid but I would have died without the vax" argument shows you just how far gone some of them are. It's a cult. Mental illness.	efficacy	negative
1459291774053220000	https://twitter.com/twitter/statuses/1459291774053228550	Fri Nov 12 22:47:25 +0000 2021	So we need to show proof of vaccine to dine in yet medical staff can care for us in hospital without being vaccinated  @fordnation is spineless. 🤔 #VoteFordOut2022	political	positive
1459291743799720000	https://twitter.com/twitter/statuses/1459291743799726088	Fri Nov 12 22:47:18 +0000 2021	@susiesnoww @CarterDFrost @ctvwinnipeg Did you know that vaccination you have doesn’t work 😂 That is why you all have to wear masks. If it did work, the virus would be all gone by now. Natural immunity is the way to go 👍🏼👍🏼	efficacy	negative
1459291630394040000	https://twitter.com/twitter/statuses/1459291630394040320	Fri Nov 12 22:46:51 +0000 2021	@DrJacobsRad @LeslynLewis @MarilynGladuSL @erinotoole But, but Facebook is so much fun and not boring like some medical journal. By the way, Simcoe Muskoka had a jump in New covid cases. The majority of which are unvaccinated or only partially vaccinated people. GET VACCINATED!!!	spread	positive
1459291629748160000	https://twitter.com/twitter/statuses/1459291629748162565	Fri Nov 12 22:46:51 +0000 2021	@doug_murano @StephenKing Social isolation/limited activities during the pandemic has sped up dementia in many elderly people. It happened to my dad. He passed away at almost 98 in April after catching covid in his seniors rez.	mandates	negative
1459291616963930000	https://twitter.com/twitter/statuses/1459291616963932161	Fri Nov 12 22:46:48 +0000 2021	Biden needs COVID numbers to rise to push his bullshit Vaccine mandate, this is why he's sending COVID-ridden immigrants to a State (FL) that has the lowest COVID cases in the country WITHOUT a mask or vaccine mandate! #herdimmunity is working in Florida!!	mandates	negative
1459291595317150000	https://twitter.com/twitter/statuses/1459291595317157897	Fri Nov 12 22:46:43 +0000 2021	@amunratep I hope you get the vaccine you are looking for. Everyone should be free to make whatever decision is best for them. Good luck.	mandates	negative
1459291486231600000	https://twitter.com/twitter/statuses/1459291486231609347	Fri Nov 12 22:46:17 +0000 2021	@CTVKitchener 3)In France, 208 children were reported to have suffered serious medical side effects (paralysis in 10 cases) after they received the Pfizer vaccine. On 29 September 2021, Slovenia suspended use of the Janssen vaccine following the death of a 20-year-old woman.	side_effect	negative
1459291397522170000	https://twitter.com/twitter/statuses/1459291397522178053	Fri Nov 12 22:45:56 +0000 2021	1/Vax Mandates are Unethical. "It is also unethical to fire people who choose not to get vaxed. Many of the vaccine-hesitant were the heroes of last year – nurses, policemen, firefighters, truckers, &amp; others who kept our society functioning while the laptop class stayed home"	mandates	negative
1459291165065420000	https://twitter.com/twitter/statuses/1459291165065420806	Fri Nov 12 22:45:00 +0000 2021	@TorontoPolice Suspended with pay… yet the city suspends others without pay for not taking a vaccine. We are beyond herd immunity, this isn’t right .	mandates	negative
1459291044659420000	https://twitter.com/twitter/statuses/1459291044659429377	Fri Nov 12 22:44:32 +0000 2021	@jesse94337954 @GlobalOkanagan Really lots of jobs,the vets didn’t serve and die so people could be  anti vaxxers during a global pandemic,they got vaxxed too,no complaints,and vaccines don’t cause sickness and death,Covid 19 does and it spreads to others	unvax	positive
1459290995858850000	https://twitter.com/twitter/statuses/1459290995858853888	Fri Nov 12 22:44:20 +0000 2021	@DoctorOntario I was just in the hospital for a few days almost everyone in the ER was having heart issues.  Should anyone with a vaccine injury receive help ? Lots of scientists and doctor's now claiming it's not as safe as they claim. It's shocking how many evil people are out there.	side_effect	negative
1459290979920270000	https://twitter.com/twitter/statuses/1459290979920273412	Fri Nov 12 22:44:16 +0000 2021	@bionaut111 @RachelNotley 10% of young people that is teenagers and pre-teens develop long covid	children	negative
1459290977420590000	https://twitter.com/twitter/statuses/1459290977420599305	Fri Nov 12 22:44:15 +0000 2021	@jordanbpeterson I wish we have more credible data about vaccinated vs cases and deaths. Are people gaining immunity by vaccination or just because they already had covid?	efficacy	neutral
1459290962585390000	https://twitter.com/twitter/statuses/1459290962585395206	Fri Nov 12 22:44:12 +0000 2021	Anyone else receive a call from Health Canada not identifying your name and telling you to press 1 to find out why there is an issue with your vaccination? Scam.	information	neutral
1459290948429510000	https://twitter.com/twitter/statuses/1459290948429516800	Fri Nov 12 22:44:09 +0000 2021	@JimPopowich @edmontonjournal People who are refusing vaccination are turning into social problems.\n\nThey have been fired from their jobs and rejected from their families. Do you think they'll just go away? No, they're radicalized now.\n\nOnly authoritarians support the vaccine mandates.	mandates	negative
1459290748856270000	https://twitter.com/twitter/statuses/1459290748856279040	Fri Nov 12 22:43:21 +0000 2021	@Robdissident @Jenna_bee__ @CP24 I actually have a number of comments.\n\n1) Sweden is being measured against the worst of the worst, and ranking with them\n\n2) Sweden had a massive death rate in the beginning of the pandemic, and is only leveling out now due to high vaccination rates.	efficacy	positive
1459290492441660000	https://twitter.com/twitter/statuses/1459290492441661445	Fri Nov 12 22:42:20 +0000 2021	@CTVKitchener 1) In Europe, each government has a different vaccination policy. The French Government has embarked on a ‘vaccination’ programme for children aged 12 to 17. In Sweden, Germany and Switzerland, for the same age group, either vaccination has been delayed or take-up is low(3).	children	neutral
1459290481951650000	https://twitter.com/twitter/statuses/1459290481951653895	Fri Nov 12 22:42:17 +0000 2021	We have been divided by vaccination status.\n\nThe first priority of this new world that we are building will be to provide access to a livelihood for those that have lost theirs.\n\nThis will require many of us in every region.\n\nThis is what we are doing. \n\nIt can be done.\n\n_\n\nTEAMS	mandates	negative
1459290345561370000	https://twitter.com/twitter/statuses/1459290345561378820	Fri Nov 12 22:41:45 +0000 2021	As of today, 14.6% of all Canadians over age 12 are considered second-class citizens based on vaccination status. Supposedly, Canada values freedom, inclusivity and equal rights. This is a huge step in the opposite direction. It's time to get back to Canadians being Canadian.	children	negative
1459290336925260000	https://twitter.com/twitter/statuses/1459290336925265920	Fri Nov 12 22:41:43 +0000 2021	Great presentation from the team behind Health TrueInfo - the multilingual Android app which aims to innovate the social media approach to tackling COVID-19 vaccine misinformation and hesitancy in Bolivia, India, and Canada @healthtrueinfo	information	positive
1459290315433680000	https://twitter.com/twitter/statuses/1459290315433689091	Fri Nov 12 22:41:38 +0000 2021	@TorontoStar While they allow water to be shut off in RAMARA Township part of Simcoe County,#covid#ford#dunlop#ramara	political	negative
1459290215047110000	https://twitter.com/twitter/statuses/1459290215047118852	Fri Nov 12 22:41:14 +0000 2021	@pfrancey @NaheedD @raehanbobby One local hospital had &lt;1% staff refuse vaccines, very few of that were healthcare professionals; most (not all) were support staff like kitchen and portering. Healthcare professionals mostly so excited to be vaccine eligible—texting colleagues on days off etc to get the jab!	mandates	neutral
1459289958368300000	https://twitter.com/twitter/statuses/1459289958368301066	Fri Nov 12 22:40:13 +0000 2021	Why do working people have to get a vaccine but welfare people don’t?\n\nStop all mandates now!	mandates	negative
1459289955902100000	https://twitter.com/twitter/statuses/1459289955902103558	Fri Nov 12 22:40:12 +0000 2021	My GP just told me that he can't give me a temporary (one month) exemption, but that having a second covid vaccine might give me neurological impairment, based on my prior reaction. "It's a horrible situation," he said.	side_effect	negative
1459290000000000000	https://twitter.com/twitter/statuses/1459289880752640000	Fri Nov 12 22:39:54 +0000 2021	@dpakman Had Covid- now have had two Pfizer shots.  Side effects of vaccination were unpleasantly like having a light dose of Covid but not nearly as bad as being hospitalized, very sick, or suffering from long Covid…just saying…	side_effect	positive
1459289775014350000	https://twitter.com/twitter/statuses/1459289775014359043	Fri Nov 12 22:39:29 +0000 2021	@jencludwig05 Thank you for your support. If more vaccinated people felt this way, we could make some major headway against these vaccine passports in particular.	mandates	negative
1459289755410220000	https://twitter.com/twitter/statuses/1459289755410223108	Fri Nov 12 22:39:24 +0000 2021	@CTVNews I'm old enough to remember when @CTVNews and all other media plus our PM and Tam saying every vaccine was "safe and effective" we've all been sold a lie	efficacy	negative
1459289641157160000	https://twitter.com/twitter/statuses/1459289641157160962	Fri Nov 12 22:38:57 +0000 2021	@Superno_1111 And the vaccine is near useless	efficacy	negative
1459289040797240000	https://twitter.com/twitter/statuses/1459289040797245449	Fri Nov 12 22:36:34 +0000 2021	@IamExpatNL @markrutte @hugodejonge : I don’t understand why you thought it was time to lift restrictions.#covid certificates should always be imposed, masks should always stay &amp; capacity levels must stay.because people are not following social distancing, households gathering hasnt stopped	mandates	positive
1459289024753970000	https://twitter.com/twitter/statuses/1459289024753979392	Fri Nov 12 22:36:30 +0000 2021	@NaheedD Are you referring to vaccines or these ineffective, unlicensed COVID-19 trial injections?\n\nNot that I'm expecting an answer, nor should health workers you're dumping on.	efficacy	negative
1459288916486460000	https://twitter.com/twitter/statuses/1459288916486467592	Fri Nov 12 22:36:04 +0000 2021	@thebeavertales @Chrispbrinks @ChickenGate However. Even before COVID we made children prove their vaccine status to attend school. How is this different?	children	negative
1459288910924700000	https://twitter.com/twitter/statuses/1459288910924705793	Fri Nov 12 22:36:03 +0000 2021	@cspotweet Most people in the UCP and NDP support Nazi vaccine passports.\n\nTommy Douglas went to a Nazi rally in 1936 for the same reasons.\n\nMaybe the actual evil of the National Socialists should be studied and rejected.	mandates	negative
1459288896408140000	https://twitter.com/twitter/statuses/1459288896408145925	Fri Nov 12 22:35:59 +0000 2021	Last two days were awful that 2nd covid shot fucked me up slowly recovering feel much better now though after sleeping a whole 19 flipping hours XD	side_effect	neutral
1459288737255510000	https://twitter.com/twitter/statuses/1459288737255510016	Fri Nov 12 22:35:21 +0000 2021	@CPHO_Canada can you tell me where to find the data about children w HX of myocarditis and the covid vaccine? My 7 yo had twice at age 3. Do I give him vaccine (I believe he would be an approved med. Exemp) or wait for more data?	information	neutral
1459288710143520000	https://twitter.com/twitter/statuses/1459288710143520770	Fri Nov 12 22:35:15 +0000 2021	@ygkcouple Do you happen to know if they are requiring proof of vaccine?	information	neutral
1459288685384540000	https://twitter.com/twitter/statuses/1459288685384548368	Fri Nov 12 22:35:09 +0000 2021	@packetsniffer99 @KoenSwinkels So it’s not a vaccine and it’s not working…	efficacy	negative
1459288348904890000	https://twitter.com/twitter/statuses/1459288348904894480	Fri Nov 12 22:33:49 +0000 2021	@RStewart321 Let me ask my commie brother who won't talk to me anymore because of my vaccination status.	unvax	negative
1459287797634840000	https://twitter.com/twitter/statuses/1459287797634846720	Fri Nov 12 22:31:37 +0000 2021	Colorado Gov. Jared Polis has signed an executive order declaring all of Colorado to be at high risk from COVID-19, thereby making all adults eligible to receive vaccine booster shots.	information	neutral
1459287714004560000	https://twitter.com/twitter/statuses/1459287714004566016	Fri Nov 12 22:31:17 +0000 2021	@AreOhEssEyeEe @CBC We are literally given an open. Fall off the right cliff and get heart conditions with the vaccine. Or fall off the left cliff and have no food. No fun. No privileges by not getting the vaccine.	mandates	negative
1459287667871340000	https://twitter.com/twitter/statuses/1459287667871346690	Fri Nov 12 22:31:06 +0000 2021	@Stephwolfe101 If it required lying or fraud, no. If the teen was 14 or over, or emancipated, and had decided for him/herself that vaccine was wanted, I’d have no problem providing transportation. If younger, I’d be willing to help talk with parents about it.	children	negative
1459287418830560000	https://twitter.com/twitter/statuses/1459287418830565387	Fri Nov 12 22:30:07 +0000 2021	@DoctorOntario Lol, I think she mixed up who is ending up with heart attacks, and nobody is dying at home from covid, hasn’t she been watching the news, the hospitals are to the brink	spread	positive
1459287404192400000	https://twitter.com/twitter/statuses/1459287404192403463	Fri Nov 12 22:30:04 +0000 2021	@globeandmail China can't even be honest/trustworthy... at least the government. After they blamed everyone else for covid-19 when it came from their country. I wouldn't do business with china	political	neutral
1459287258171770000	https://twitter.com/twitter/statuses/1459287258171772929	Fri Nov 12 22:29:29 +0000 2021	@BLew_16 So if the vaccinated are the real heroes, then they must have put themselves at risk by taking the vaccine. Thus, it follows then that the vaccine isn't safe if it put them at risk. So it's time to stop vaccine madness and mandates.	unvax	negative
1459287216639850000	https://twitter.com/twitter/statuses/1459287216639856649	Fri Nov 12 22:29:19 +0000 2021	@CFosee @MercedesGlobal It’s about Mercedes regurgitating that crap Economist article saying Canada wouldn’t see widespread Covid vaccination until 2022. They cited our geographic challenges as a reason, amongst other things. It was so wrong, it’s laughable and another example of how #CdnMediaFails	political	neutral
1459287192723980000	https://twitter.com/twitter/statuses/1459287192723988481	Fri Nov 12 22:29:13 +0000 2021	Global vaccine inequity is a stain on nations who gobbled up enough doses to vaccinate their populations 5x over while health workers around the world go to work everyday with their life on the line.\n\nIt's an indictment of pharma companies who've put profits in front of people.	political	positive
1459287154778000000	https://twitter.com/twitter/statuses/1459287154778009602	Fri Nov 12 22:29:04 +0000 2021	Yay!!!!! He got his first dose today, after recently having said he doesn't believe covid is real. That makes me happy ☺️.. Guess I owe him concert tickets for xmas now 😅😂 #GetVaccinated	unvax	positive
1459287129951850000	https://twitter.com/twitter/statuses/1459287129951858689	Fri Nov 12 22:28:58 +0000 2021	@melJsaysso @SlaggitySlag @GodsteapotB @CoxeAnne @rattyratkinson Irrelevant. The point made earlier is some kids in some places can consent to an experimental vaccine without their parents consent. This is a proven fact that you disagreed with	children	negative
1459286755128050000	https://twitter.com/twitter/statuses/1459286755128057860	Fri Nov 12 22:27:29 +0000 2021	Show #25 Nov. 15 - Carm Bozzo &amp; Jerusha Mack from @HaltonWomensPl ; Nick Anastasopoulos &amp; Kerry Davren @cityburlington Building &amp; By-Law Dept. News: @Jo_Brant vaccine mandate; @RBGCanada Winter Wonders exhibit; Burl. Runners Club Blue Ribbon run; Burlington 2022 Budget Town Hall.	information	neutral
1459286610239970000	https://twitter.com/twitter/statuses/1459286610239971329	Fri Nov 12 22:26:54 +0000 2021	@kallmemeg What about infections vs vaccine induced immunity?	information	neutral
1459286373169610000	https://twitter.com/twitter/statuses/1459286373169610756	Fri Nov 12 22:25:58 +0000 2021	@bertrand_boily No for the vaccine 🤣🤣	unvax	positive
1459286244895110000	https://twitter.com/twitter/statuses/1459286244895113222	Fri Nov 12 22:25:27 +0000 2021	@William90727434 @KFLAPH The vaccine really helped that group!	children	positive
1459286102070620000	https://twitter.com/twitter/statuses/1459286102070620162	Fri Nov 12 22:24:53 +0000 2021	Premier Jason Kenney announces that Alberta has received 5,000 doses of the Jansen COVID-19 vaccine. He expects another 15,000 to arrive soon.	information	neutral
1459286061960470000	https://twitter.com/twitter/statuses/1459286061960478723	Fri Nov 12 22:24:44 +0000 2021	Nurses Callie and Hannah work tirelessly each day to keep mothers &amp; birthing people safe from COVID-19. With the recent surge in cases and hospitalizations, the message is clear -- thank health care heroes by getting the vaccine.	spread	positive
1459286035272110000	https://twitter.com/twitter/statuses/1459286035272114178	Fri Nov 12 22:24:37 +0000 2021	BREAKING: Newsmax, the far right “news” outlet that has been aggressively pushing anti-vaccine messaging, announces it will be implementing a vaccine mandate for its employees. RT TO EXPOSE THEIR HYPOCRISY!	unvax	positive
1459286016397910000	https://twitter.com/twitter/statuses/1459286016397918214	Fri Nov 12 22:24:33 +0000 2021	If you get side effects from Joe Biden’s #COVID19 vaccine mandate, too bad! \n\nThe government likely won’t compensate you. \n\nBut if you come to the country illegally, Joe Biden will pay you $450,000.	political	negative
1459285656849420000	https://twitter.com/twitter/statuses/1459285656849420292	Fri Nov 12 22:23:07 +0000 2021	@lumber813 @charlesadler Yes it 100% matters, because there is no good reason to have forced Jews to wear yellow stars. But there is a scientifically provable reason to have vaccine passports to keep the general population safe. So in comparing the two, you’re saying Jews carried a spreadable disease.	mandates	positive
1459285590180910000	https://twitter.com/twitter/statuses/1459285590180917249	Fri Nov 12 22:22:51 +0000 2021	@ChristianPost Well that’s a load of doodoo, if you catch my drift. Where in the Bible are vaccine mandates deemed a sin? First of all, there were no vaccines back then. Secondly, there are hundreds of thousands of Christians who have have willingly been vaccinated as the right thing to do!	political	positive
1459285344952670000	https://twitter.com/twitter/statuses/1459285344952672256	Fri Nov 12 22:21:53 +0000 2021	@M9Scarlett @KimJone04052805 @MarcScottEmery @Metabo_PhD @WesternU @jordanbpeterson @GadSaad @RubinReport To be a public health hazard? Was he actively smoking? Did he have covid?\n\nI believe the word you're looking for is - potentially.\n\nYou can be arrested for *potentially* being a health hazard. \n\nWell, open the doors, we're all going to jail then.	mandates	negative
1459285259015630000	https://twitter.com/twitter/statuses/1459285259015630855	Fri Nov 12 22:21:32 +0000 2021	@LauraMy94524836 @Gov_NB Haha I had to try something - pessimism was starting to take a toll. I laugh but from the circuit breakers to all the covid deaths to the strike now about to enter a third week, it’s been a dark fall in NB.	political	neutral
1459284841036450000	https://twitter.com/twitter/statuses/1459284841036451840	Fri Nov 12 22:19:52 +0000 2021	@chadloder My mom who is an Auchwitz survivor from Vienna Austria, who spent ages 13-21 either in hiding, in prison or in Camp before being liberated, got the vaccine. What do they know about freedom and medicine and sacrifice that she doesn’t?	mandates	positive
1459284695003410000	https://twitter.com/twitter/statuses/1459284695003414538	Fri Nov 12 22:19:18 +0000 2021	I received mixed doses, first Pfizer then moderna, will it matter which booster I get? Like is a back to back moderna more effective than a Pfizer sandwich?	information	positive
1459284430376210000	https://twitter.com/twitter/statuses/1459284430376210433	Fri Nov 12 22:18:15 +0000 2021	@ScottBilleck New restrictions don't affect me in the least!  I was anticipating much more\n\nHowever, I just wish Health Canada would approve the vaccine for kids 5 and up	children	positive
1459284317062970000	https://twitter.com/twitter/statuses/1459284317062979585	Fri Nov 12 22:17:48 +0000 2021	@ceciliaaraneda So far it feels like their part is for us to do our part.\n- Checked for vaccination but not much else\n- Heard 1 reminder about masks.\n- Masks were not enforced in my area as number of people were mask less for entire game or periods.\n- Not sure what they are doing 4 ventilation.	information	positive
1459284279230350000	https://twitter.com/twitter/statuses/1459284279230353412	Fri Nov 12 22:17:39 +0000 2021	@elliottkrista @Tim_Bousquet The only way to get to covid zero is by non pharmaceutical mitigation	efficacy	negative
1460016807297700000	https://twitter.com/twitter/statuses/1460016807297708036	Sun Nov 14 22:48:27 +0000 2021	Biden went too far. This ridiculous vaccine mandate will be a failure from which he never recovers.	political	negative
1460016573968790000	https://twitter.com/twitter/statuses/1460016573968793600	Sun Nov 14 22:47:31 +0000 2021	Boycott Revelstoke Mountain Resort in BC Canada and their fascist vaccine mandate !	mandates	negative
1460016519300230000	https://twitter.com/twitter/statuses/1460016519300235270	Sun Nov 14 22:47:18 +0000 2021	@lmauricecpr @lisaaanne2 I’m in ON Canada. Masks are mandated, and we all wear them! NO BIG DEAL! But we do have our anti vaxxers. Including our Premier’s own family. It’s the vaccine passports that are in place that’s  throwing the anti’s panties in a knot. My huge beef, he’s going to lift them! 😡🇨🇦	political	positive
1460016433593650000	https://twitter.com/twitter/statuses/1460016433593651203	Sun Nov 14 22:46:58 +0000 2021	@TimJDillon Yes Covid cases are rising but funny enough hospitalization rates and death rates still largely affecting the unvaccinated it’s like the non-VAX’r will look at any piece of information false or true to prove their argument,🤷🏼‍♂️ face it folks the vaccines are working.	efficacy	positive
1460016359153150000	https://twitter.com/twitter/statuses/1460016359153156096	Sun Nov 14 22:46:40 +0000 2021	They’re not vaccine passports they’re digital prison apps because even if you get your jab , you’re only on probation with time off for good behaviour...reviewed every 3-6 months.\n\nDo you really want to live like that?🤔	mandates	negative
1460016226432780000	https://twitter.com/twitter/statuses/1460016226432786433	Sun Nov 14 22:46:08 +0000 2021	We're doomed as a society when a label of flu shot, which is a vaccine, told to me it's not a vaccine. Ah yes, customer let me tell you about the flu-shot-vaccine we've had year to year and how you're more knowledgeable about a job you don't do and are such an expert at fallacies	unvax	positive
1460016158019440000	https://twitter.com/twitter/statuses/1460016158019448838	Sun Nov 14 22:45:52 +0000 2021	@Liberalism2021 @kinsellawarren I wouldn't go this far right now as thankfully in Canada our covid cases nowhere near that, but I think any crowded place should be for vaccinated only.  Unvaccinated can still go outside but no gatherings.	mandates	positive
1460016108652540000	https://twitter.com/twitter/statuses/1460016108652548098	Sun Nov 14 22:45:40 +0000 2021	Comparing COVID vaccination to the holocaust is anti-Semitic. \n\nPeriod. \n\n#ableg #abpoli #cdnpoli	unvax	neutral
1460016051895370000	https://twitter.com/twitter/statuses/1460016051895377927	Sun Nov 14 22:45:27 +0000 2021	Joe Biden's vaccine mandate is unconstitutional and illegal. \n\nPass it on.	mandates	negative
1460015885129680000	https://twitter.com/twitter/statuses/1460015885129687041	Sun Nov 14 22:44:47 +0000 2021	I know that, but as a nurse here in Florida and all over they’re way to many medical professionals that are against the vaccine and apparently are against science and therefore need to be terminated from their jobs.	mandates	positive
1460015855081770000	https://twitter.com/twitter/statuses/1460015855081771012	Sun Nov 14 22:44:40 +0000 2021	Joe Biden’s vaccine mandate is violence.\n\nDirecting OSHA to implement the vaccine mandate is an abuse of power.	mandates	negative
1460015716183200000	https://twitter.com/twitter/statuses/1460015716183203843	Sun Nov 14 22:44:07 +0000 2021	Joe Biden’s vaccine mandate will force companies to fire truck drivers delivering goods for the holidays. \n\nTruck drivers! Who work alone in the cab of a truck all day long.	mandates	negative
1460015708092300000	https://twitter.com/twitter/statuses/1460015708092305414	Sun Nov 14 22:44:05 +0000 2021	@asnordvik @351ScientzCFC @ecniuq_ @lindsey_peacher @hawkinscm12 @TimJDillon Neither COVID-19 disease nor the new COVID-19 vaccines have shown evidence of causing ADE.	side_effect	positive
